,Substrate,Formula_S,C_Sn,H_Sn,O_Sn,MW_S,N_electrons,ParametersType,CellVoltage,CurrentDensity,FaradaicEfficiency,EnergyEfficiency,ByProducts,ByP_FE,Xco2,ElectricityPrice,CO2Price,CarbonTax,Conversion,ElectrolyzerPrice,PlantLife,StreamFactor,ScalingFactor,ElectrodeArea,I,Power,kWh,kWh_sep,emol_curr,MaxProductionRate,ActualProductionRate,ActualProductionRate_mass,CO2rate_fed,CO2rate_conv,Cost_elec_h,Cost_h_sep,Type_sep,Cost_CO2_h,Cost_electrolyzer_h,CT_savings_h,ProductionCost_hNOCT,ProductionCost_h,Cost_elec_mol,Cost_elec_mass,Cost_CO2_mass,Cost_electrolyzer_mass,CT_savings_mass,ProductionCost_massNOCT,ProductionCost_mass,CO2_ECons_mass,BioProduct,Formula_BP,MW_BP,Deg_RedBP,BoilP_degC,SubstratePathway,CO2_BProd_mass,YieldBP_Molar,YieldBP_Mass,Bioconversion,BioproductionCost_massNOCT,BioproductionCost_mass1,CO2_OverallCons_mass,CT_OverallSavings_mass,BioproductionCost_mass2
10,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Categories-Category_2,1.176,500,100.0,,FormicAcid/CO,0.0,0.2,0.0325,77.5,170,60.0,1812.1301775147926,20,0.95,1,57118.08765414071,285590438.27070355,335854355.40634733,335854.3554063473,0.0,2959.936289660701,1065577.0642778524,1065577.0642778524,46.94054509707253,156.320155329561,93.79209319773659,10915.266550706288,649.0384615384614,Nanofiltration,12114.812038040978,621.878216294181,15944.65584361522,24300.99526657991,8356.33942296469,0.010243526176216664,232.53386870846168,258.0884395992352,13.248210369269119,339.6776882467353,517.6973385444443,178.019650297709,1.9981040485102075,3-Methyl-1-Pentanol,C6H14O,102.17295999999999,6.0,153,Acetaldehyde,1.1672425998458307,0.229625,0.532588617117681,90,1080.0442340702182,371.39286324287514,3.001294875609129,510.2201288535519,569.8241052166663
11,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Categories-Category_2,1.176,500,100.0,,FormicAcid/CO,0.0,0.2,0.0325,77.5,170,60.0,1812.1301775147926,20,0.95,1,57275.74406504762,286378720.3252381,336781375.10248,336781.37510248,0.0,2968.106257373323,1068518.2526543962,1068518.2526543962,47.07010962155083,156.75162766439993,94.05097659863995,10945.3946908306,649.0384615384614,Nanofiltration,12148.251143990994,623.5947143708638,15988.666021768791,24366.279010730923,8377.612988962132,0.010243526176216666,232.5338687084617,258.0884395992351,13.248210369269119,339.67768824673516,517.6592790337361,177.98159078700093,1.9981040485102068,4-Hydroxystyrene,C8H8O,120.14732,4.75,229,Acetaldehyde,0.8316366213443003,0.194734982332156,0.531122621149662,90,1082.9457338102632,372.3383550649838,3.3484067830396977,569.2291531167486,513.7165806935145
12,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Categories-Category_2,1.176,500,100.0,,FormicAcid/CO,0.0,0.2,0.0325,77.5,170,60.0,1812.1301775147926,20,0.95,1,39854.55279081437,199272763.95407185,234344770.4099885,234344.7704099885,0.0,2065.3166441432454,743513.9918915683,743513.9918915683,32.75309992744931,109.07350261049308,65.44410156629584,7616.205038324627,649.0384615384614,Nanofiltration,8453.196452313214,433.91995808454163,11125.497266270293,17152.359910260842,6026.862643990549,0.010243526176216667,232.53386870846174,258.08843959923513,13.248210369269119,339.6776882467352,523.6866112903715,184.0089230436363,1.998104048510207,5-Aminopentanoate,C5H11NO2,117.14444,4.8,247.5,Acetaldehyde,0.739313834881746,0.287031250000001,0.763286530294139,90,762.3271071227042,267.86056195513555,2.169312901398069,368.78319323767175,393.54391388503245
13,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Categories-Category_2,1.176,500,100.0,,FormicAcid/CO,0.0,0.2,0.0325,77.5,170,60.0,1812.1301775147926,20,0.95,1,40181.581267268404,200907906.336342,236267697.85153818,236267.6978515382,0.0,2082.263700583055,749614.9322098999,749614.9322098999,33.02185708612678,109.9685105551923,65.98110633311538,7678.700180174991,649.0384615384614,Nanofiltration,8522.559568027404,437.4805094609479,11216.788076629615,17287.778719201804,6070.990642572189,0.010243526176216666,232.5338687084617,258.0884395992351,13.248210369269122,339.67768824673516,523.5253327549766,183.84764450824144,1.9981040485102068,Acetone,C3H6O,58.078140000000005,5.333333333333333,56,Acetaldehyde,0.36592764917717086,0.574234234234234,0.757074320041893,90,768.3457208534135,269.8218063365418,2.5665659656279574,436.3162141567528,332.0295066966607
14,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Categories-Category_2,1.176,500,100.0,,FormicAcid/CO,0.0,0.2,0.0325,77.5,170,60.0,1812.1301775147926,20,0.95,1,33366.9721486036,166834860.743018,196197796.23378915,196197.79623378915,0.0,1729.1214708864627,622483.7295191266,622483.7295191266,27.421503856681483,91.31836312045586,54.791017872273514,6376.428377598148,649.0384615384614,Nanofiltration,7077.173141835329,363.2858517350408,9314.473038286498,14465.925832706978,5151.45279442048,0.010243526176216666,232.5338687084617,258.0884395992351,13.24821036926912,339.67768824673516,527.5394780794355,187.86178983270037,1.9981040485102066,Acrylate-PW1,C3H3O2,71.05362,3.6666666666666665,80,Acetaldehyde,0.33346656415802295,0.565230769230772,0.911693251058094,90,642.9300370091988,228.95345752979904,2.1016897857208,357.287263572536,285.6427734366628
15,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Categories-Category_2,1.176,500,100.0,,FormicAcid/CO,0.0,0.2,0.0325,77.5,170,60.0,1812.1301775147926,20,0.95,1,26180.239685827415,130901198.42913708,153939809.3526652,153939.80935266518,0.0,1356.6953079263003,488410.310853468,488410.310853468,21.51533379524237,71.64979260220376,42.98987556132226,5003.043803961618,649.0384615384614,Nanofiltration,5552.858926670791,285.0396682844163,7308.278845424784,11489.980860455287,4181.702015030503,0.010243526176216666,232.5338687084617,258.08843959923513,13.24821036926912,339.6776882467353,534.0368394840352,194.35915123729995,1.998104048510207,Acrylate-PW2,C3H3O2,71.05362,3.6666666666666665,80,Acetaldehyde,-0.1385791282800274,0.720392156862745,1.16196198664267,90,510.66581602023496,185.85342289024456,2.049240264338794,348.370844937595,162.29497108263996
16,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Categories-Category_2,1.176,500,100.0,,FormicAcid/CO,0.0,0.2,0.0325,77.5,170,60.0,1812.1301775147926,20,0.95,1,35852.898695118995,179264493.47559497,210815044.32729968,210815.0443272997,0.0,1857.9455352181822,668860.3926785456,668860.3926785456,29.46447749178105,98.12181960594263,58.873091763565576,6851.48894063724,649.0384615384614,Nanofiltration,7604.441019460554,390.3515962317103,10008.425599806147,15495.320017867965,5486.894418061818,0.010243526176216667,232.53386870846174,258.08843959923513,13.24821036926912,339.67768824673516,525.8983473299432,186.2206590832081,1.9981040485102066,Adipate,C6H8O4,144.12292,4.0,337.5,Acetaldehyde,0.5227376448917466,0.259341176470588,0.848479325892462,90,688.6808896830205,243.8619741360807,2.0938442112667235,355.953515915343,332.7273737676775
17,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Categories-Category_2,1.176,500,100.0,,FormicAcid/CO,0.0,0.2,0.0325,77.5,170,60.0,1812.1301775147926,20,0.95,1,48989.23795873736,244946189.79368678,288056719.19737566,288056.71919737564,0.0,2538.688341859748,913927.8030695093,913927.8030695093,40.26012823814529,134.073208710297,80.4439252261782,9361.84337391471,649.0384615384614,Nanofiltration,10390.673675048018,533.3746483927009,13675.467288450292,20934.93015889389,7259.462870443598,0.010243526176216666,232.5338687084617,258.0884395992351,13.248210369269119,339.67768824673516,519.9916412352273,180.3139529884922,1.9981040485102064,Benzoate-PW1,C7H5O2,121.1121,4.142857142857143,249.2,Acetaldehyde,0.6740805308091949,0.225860655737705,0.620961757799699,90,930.4413403952842,322.6427942419377,2.901205034798725,493.20485591578324,437.236484479501
18,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Categories-Category_2,1.176,500,100.0,,FormicAcid/CO,0.0,0.2,0.0325,77.5,170,60.0,1812.1301775147926,20,0.95,1,48989.23795873729,244946189.79368645,288056719.19737524,288056.71919737523,0.0,2538.6883418597445,913927.803069508,913927.803069508,40.260128238145235,134.07320871029685,80.44392522617811,9361.843373914695,649.0384615384614,Nanofiltration,10390.673675048007,533.3746483927004,13675.467288450278,20934.93015889386,7259.462870443584,0.010243526176216666,232.5338687084617,258.08843959923513,13.248210369269122,339.6776882467353,519.9916412352273,180.31395298849208,1.9981040485102073,Benzoate-PW2,C7H5O2,121.1121,4.142857142857143,249.2,Acetaldehyde,0.6740805308091964,0.225860655737705,0.6209617577997,90,930.4413403952826,322.642794241937,2.9012050347987195,493.20485591578233,437.2364844795003
19,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Categories-Category_2,1.176,500,100.0,,FormicAcid/CO,0.0,0.2,0.0325,77.5,170,60.0,1812.1301775147926,20,0.95,1,62962.7419403051,314813709.7015255,370220922.608994,370220.922608994,0.0,3262.814152569769,1174613.0949251167,1174613.0949251167,51.74377415049847,172.31574102551465,103.38944461530879,12032.179984792305,649.0384615384614,Nanofiltration,13354.469929477385,685.5124052457533,17576.205584602496,26721.200781053907,9144.995196451411,0.010243526176216666,232.5338687084617,258.08843959923513,13.24821036926912,339.6776882467353,516.4138337364882,176.73614548975291,1.998104048510207,BenzylAlcohol,C7H8O,108.13662,4.857142857142857,205,Acetaldehyde,1.2866816382375181,0.196821428571429,0.483149913403817,90,1187.6089236023959,406.44423095339613,3.3084047891095394,562.4288141486217,625.1801094537742
20,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Categories-Category_2,1.176,500,100.0,,FormicAcid/CO,0.0,0.2,0.0325,77.5,170,60.0,1812.1301775147926,20,0.95,1,64378.41152620424,321892057.6310212,378545059.77408093,378545.05977408093,0.0,3336.1760586413566,1201023.3811108884,1201023.3811108884,52.90719373908539,176.19013000896732,105.71407800538039,12302.71444265763,649.0384615384614,Nanofiltration,13654.735075694967,700.9256327030813,17971.393260914665,27307.41361259414,9336.020351679475,0.010243526176216666,232.5338687084617,258.0884395992351,13.248210369269119,339.67768824673516,516.1380085147227,176.46032026798758,1.9981040485102068,BetaCarotene,C40H56,536.86704,5.4,633,Acetaldehyde,0.9495389506554721,0.0387723214285714,0.472525534491374,90,1213.662827226406,414.9342378524211,3.7488645162503227,637.3069677625549,576.3558594638512
21,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Categories-Category_2,1.176,500,100.0,,FormicAcid/CO,0.0,0.2,0.0325,77.5,170,60.0,1812.1301775147926,20,0.95,1,70286.6915964244,351433457.982122,413285746.58697546,413285.74658697547,66773.50427350427,3642.351095439108,1311246.394358079,1311246.394358079,57.76271146512745,192.35984605233017,115.4159076313981,13431.786764076704,2170.1388888888887,PSA,14907.888069055589,765.2525529894018,19620.704297337677,31275.066275010584,11654.361977672907,0.010243526176216667,232.53386870846174,258.0884395992351,13.24821036926912,339.6776882467352,541.4404116727102,201.76272342597497,1.9981040485102068,Butane,C4H10,58.1212,6.5,-1,Acetaldehyde,1.5877931292719532,0.328035714285714,0.432805167310974,90,1390.0029455560257,517.971643452129,3.541802765456851,602.1064701276647,787.896475428361
22,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Categories-Category_2,1.176,500,100.0,,FormicAcid/CO,0.0,0.2,0.0325,77.5,170,60.0,1812.1301775147926,20,0.95,1,44813.747494552,224068737.47276,263504835.26796573,263504.83526796574,0.0,2322.3087980117234,836031.1672842205,836031.1672842205,36.828644333724334,122.64577224059515,73.58746334435709,8563.907146208887,649.0384615384614,Nanofiltration,9505.047348646123,487.91362774817117,12509.868768540706,19205.90658414164,6696.037815600936,0.010243526176216666,232.5338687084617,258.0884395992351,13.24821036926912,339.6776882467353,521.4937158725284,181.81602762579308,1.998104048510207,Butanol-PW1,C4H10O,74.1202,6.0,117.7,Acetaldehyde,0.568437484289807,0.403441860465118,0.67881944753278,90,853.5958481840728,297.6016806933747,2.702116442126064,459.3597951614309,394.2360530226419
23,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Categories-Category_2,1.176,500,100.0,,FormicAcid/CO,0.0,0.2,0.0325,77.5,170,60.0,1812.1301775147926,20,0.95,1,53697.809064740846,268489045.32370424,315743117.30067617,315743.1173006762,0.0,2782.6928430870785,1001769.4235113482,1001769.4235113482,44.12970621986027,146.95957442911484,88.1757446574689,10261.651312271977,649.0384615384614,Nanofiltration,11389.3670182564,584.6396315347529,14989.876591769713,22884.696423601592,7894.819831831879,0.010243526176216669,232.5338687084618,258.0884395992352,13.24821036926912,339.6776882467353,518.5780369709892,178.9003487242539,1.9981040485102077,Butanol-PW2,C4H10O,74.1202,6.0,117.7,Acetaldehyde,1.1519687368142728,0.336694214876033,0.56651181576978,90,1017.0976188267373,350.88088141475015,2.7669532479621233,470.38205215356095,546.7155666731763
24,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Categories-Category_2,1.176,500,100.0,,FormicAcid/CO,0.0,0.2,0.0325,77.5,170,60.0,1812.1301775147926,20,0.95,1,30772.457785634255,153862288.92817128,180942051.77952942,180942.05177952943,0.0,1594.6702395444738,574081.2862360106,574081.2862360106,25.28929104176004,84.21772469082276,50.53063481449365,5880.616682834707,649.0384615384614,Nanofiltration,6526.873663538764,335.03784781090997,8590.20791846392,13391.566655722841,4801.358737258921,0.010243526176216666,232.5338687084617,258.08843959923513,13.248210369269117,339.67768824673516,529.5350760766457,189.85738782991058,1.998104048510207,Butyrate,C4H7O2,87.09568,4.75,163.5,Acetaldehyde,5.165933941658945e-18,0.5,0.988560729469152,90,595.1807402543485,213.393721655952,2.2458059917552733,381.78701859839646,213.39372165595205
25,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Categories-Category_2,1.176,500,100.0,,FormicAcid/CO,0.0,0.2,0.0325,77.5,170,60.0,1812.1301775147926,20,0.95,1,41628.04176914174,208140208.8457087,244772885.60255343,244772.88560255343,0.0,2157.221233422398,776599.6440320633,776599.6440320633,34.21058113498589,113.92716777950369,68.35630066770221,7955.118782082986,649.0384615384614,Nanofiltration,8829.355502911536,453.22897573124266,11620.571113509377,17886.741722264225,6266.170608754848,0.010243526176216667,232.53386870846174,258.08843959923513,13.248210369269122,339.6776882467353,522.8423817674386,183.16469352070334,1.998104048510207,Catechol,C6H6O2,110.10924,4.333333333333333,245,Acetaldehyde,0.3360881668903253,0.29236074270557,0.730768059781172,90,794.9662987672989,278.49647150021536,2.701969640563106,459.33483889572807,335.6314598715708
26,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Categories-Category_2,1.176,500,100.0,,FormicAcid/CO,0.0,0.2,0.0325,77.5,170,60.0,1812.1301775147926,20,0.95,1,33239.55485221944,166197774.2610972,195448582.5310503,195448.58253105028,0.0,1722.5185348466284,620106.6725447862,620106.6725447862,27.316790313341514,90.96964886232016,54.581789317392094,6352.0789322591345,649.0384615384614,Nanofiltration,7050.1477868298125,361.8985846843613,9278.904183956656,14413.163765311769,5134.2595813551125,0.010243526176216666,232.5338687084617,258.08843959923513,13.24821036926912,339.6776882467353,527.6302083803888,187.95252013365354,1.9981040485102073,ciscisMuconate,C6H4O4,140.09156000000002,3.3333333333333335,345.4,Acetaldehyde,0.29836144677517396,0.287780678851174,0.915188047835547,90,640.5850562360787,228.18931472689388,2.12749585622003,361.6742955574051,278.91076067867357
27,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Categories-Category_2,1.176,500,100.0,,FormicAcid/CO,0.0,0.2,0.0325,77.5,170,60.0,1812.1301775147926,20,0.95,1,15829.4530825371,79147265.4126855,93077184.12531814,93077.18412531813,0.0,820.3035946895252,295309.2940882291,295309.2940882291,13.008894148944085,43.3218734427432,25.99312406564592,3025.0084840728396,649.0384615384614,Nanofiltration,3357.445191812598,172.34456635676543,4418.831091159806,7203.836703780664,2785.0056126208574,0.010243526176216664,232.53386870846168,258.088439599235,13.24821036926912,339.67768824673516,553.7624198722064,214.0847316254712,1.9981040485102068,Citrate,C6H5O7,189.09640000000002,2.5,,Acetaldehyde,-0.3567056410239408,0.447692307692308,1.92176212011297,90,320.1705201680295,123.77802722759367,1.511955599497093,257.0324519145058,63.13806825352367
28,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Categories-Category_2,1.176,500,100.0,,FormicAcid/CO,0.0,0.2,0.0325,77.5,170,60.0,1812.1301775147926,20,0.95,1,42403.180200684175,212015901.00342086,249330699.58002293,249330.69958002292,0.0,2197.3899517262366,791060.3826214451,791060.3826214451,34.84760212074807,116.04855813056601,69.6291348783396,8103.247736350745,649.0384615384614,Nanofiltration,8993.763255118865,461.66836376025924,11836.952929317731,18207.71781676833,6370.764887450599,0.010243526176216667,232.53386870846174,258.08843959923513,13.24821036926912,339.6776882467352,522.4955723977218,182.81788415098663,1.998104048510207,CoumaricAcid,C9H7O3,163.14818,4.111111111111111,346,Acetaldehyde,0.3573724525460499,0.193708260105448,0.71740947665134,90,809.2319029674812,283.1451061089154,2.737255764269044,465.33347992573744,343.8984230417438
29,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Categories-Category_2,1.176,500,100.0,,FormicAcid/CO,0.0,0.2,0.0325,77.5,170,60.0,1812.1301775147926,20,0.95,1,31085.945242442394,155429726.21221197,182785358.02556127,182785.35802556126,0.0,1610.9155820947783,579929.6095541201,579929.6095541201,25.546919976971804,85.07567372158944,51.04540423295366,5940.524135830741,649.0384615384614,Nanofiltration,6593.3647134231815,338.4509701418064,8677.718719602122,13521.37828093419,4843.659561332068,0.010243526176216667,232.53386870846174,258.08843959923513,13.248210369269122,339.6776882467353,529.2762608221448,189.5985725754095,1.9981040485102075,EthylAcetate,C4H8O2,88.10352,5.0,77.1,Acetaldehyde,0.04371212080793746,0.489295774647887,0.978591549295774,90,600.9501458192974,215.27375828142522,2.2249725117677808,378.2453270005227,222.7048188187747
